student_id,fakultas,semester,wellbeing_score,academic_pressure,social_support,career_readiness,cluster_id,cluster_name,topik_keluhan,sentimen
MHS-02221,Ekonomi dan Bisnis,2,46,78,49,52,1,Academic Pressure,Layanan kampus dan fasilitas,Netral
MHS-02222,MIPA,2,73,54,83,70,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02223,MIPA,4,74,50,67,75,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02224,Teknik,1,48,64,62,58,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02225,Ekonomi dan Bisnis,2,83,53,78,79,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02226,Hukum,3,44,88,44,58,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02227,Teknik,1,62,59,54,33,2,Career Concern,Kecemasan karier dan magang,Netral
MHS-02228,MIPA,6,45,71,45,45,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02229,Hukum,6,76,48,72,81,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02230,Ekonomi dan Bisnis,8,41,89,66,41,1,Academic Pressure,Dukungan dosen dan dosen wali,Positif
MHS-02231,Teknik,8,43,75,62,53,1,Academic Pressure,Beban tugas dan ujian,Netral
MHS-02232,MIPA,7,47,77,52,58,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-02233,Ilmu Budaya,7,63,44,73,44,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-02234,Ekonomi dan Bisnis,4,79,48,85,80,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Positif
MHS-02235,Ekonomi dan Bisnis,5,52,65,40,61,3,Social Adaptation,Beban tugas dan ujian,Netral
MHS-02236,Kedokteran,2,43,70,36,56,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-02237,Ekonomi dan Bisnis,6,78,62,83,76,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-02238,Hukum,3,66,78,59,49,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-02239,MIPA,8,56,59,15,59,3,Social Adaptation,Layanan kampus dan fasilitas,Negatif
MHS-02240,Hukum,6,82,47,67,61,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-02241,Kedokteran,8,49,68,64,58,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-02242,MIPA,4,45,60,30,48,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-02243,MIPA,2,62,29,77,68,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-02244,Hukum,7,74,40,85,71,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-02245,Hukum,1,52,67,54,51,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-02246,Kedokteran,6,29,92,52,50,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-02247,Ilmu Budaya,5,56,52,56,46,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02248,Kedokteran,1,32,91,46,57,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-02249,Ilmu Budaya,5,46,71,60,61,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-02250,Ekonomi dan Bisnis,4,68,60,86,74,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-02251,Teknik,6,50,55,34,59,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-02252,Teknik,7,53,67,68,35,2,Career Concern,Kecemasan karier dan magang,Positif
MHS-02253,Ekonomi dan Bisnis,3,52,89,55,65,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-02254,Ekonomi dan Bisnis,7,48,85,43,38,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-02255,Ilmu Budaya,3,36,72,34,47,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-02256,Ekonomi dan Bisnis,2,79,46,62,78,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02257,Ekonomi dan Bisnis,6,61,75,66,37,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-02258,Teknik,3,43,61,40,43,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-02259,MIPA,8,48,87,50,56,1,Academic Pressure,Beban tugas dan ujian,Netral
MHS-02260,Kedokteran,7,41,78,58,54,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-02261,MIPA,3,35,77,33,70,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-02262,Hukum,8,78,58,86,77,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-02263,Hukum,2,54,72,66,36,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-02264,Ilmu Budaya,7,65,52,27,39,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-02265,Ekonomi dan Bisnis,2,64,54,71,53,2,Career Concern,Kegiatan dan komunitas,Netral
MHS-02266,Teknik,2,69,65,65,45,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-02267,Ekonomi dan Bisnis,3,41,75,48,55,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-02268,Hukum,6,53,76,46,42,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02269,Ekonomi dan Bisnis,8,71,42,98,78,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-02270,Ekonomi dan Bisnis,3,53,59,38,70,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-02271,MIPA,5,72,49,93,71,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-02272,MIPA,3,56,62,78,42,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-02273,Ekonomi dan Bisnis,7,42,86,52,44,1,Academic Pressure,Kesepian dan adaptasi sosial,Positif
MHS-02274,Kedokteran,4,61,51,68,43,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-02275,Kedokteran,8,44,74,21,43,3,Social Adaptation,Layanan kampus dan fasilitas,Negatif
MHS-02276,Ilmu Budaya,3,64,40,80,72,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02277,Hukum,1,45,70,36,61,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-02278,Teknik,8,47,60,62,50,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-02279,Hukum,6,85,50,74,89,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-02280,Hukum,1,42,55,73,39,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-02281,Hukum,1,63,54,66,38,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-02282,Ekonomi dan Bisnis,4,45,91,65,35,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-02283,Ilmu Budaya,8,36,76,49,63,1,Academic Pressure,Kesepian dan adaptasi sosial,Positif
MHS-02284,MIPA,7,58,64,76,27,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-02285,Hukum,5,84,58,89,59,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Positif
MHS-02286,Ilmu Budaya,7,79,42,85,73,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-02287,Ekonomi dan Bisnis,7,68,40,79,70,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-02288,Kedokteran,7,88,35,78,72,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02289,Ekonomi dan Bisnis,6,47,89,66,39,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-02290,MIPA,1,53,78,60,56,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-02291,Teknik,1,49,50,67,45,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02292,MIPA,2,54,59,63,50,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-02293,Ilmu Budaya,6,52,59,61,43,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-02294,Ilmu Budaya,2,57,63,63,43,2,Career Concern,Kesepian dan adaptasi sosial,Positif
MHS-02295,Ilmu Budaya,7,72,46,86,78,4,Balanced Wellbeing,Kegiatan dan komunitas,Netral
MHS-02296,MIPA,4,53,55,29,68,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-02297,Kedokteran,4,47,83,64,50,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-02298,Ekonomi dan Bisnis,4,53,61,56,49,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-02299,Hukum,8,49,67,76,53,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-02300,Teknik,4,83,42,63,75,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-02301,Hukum,4,67,48,71,81,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02302,Ilmu Budaya,2,78,49,60,71,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-02303,Hukum,1,93,46,83,72,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-02304,Hukum,2,80,53,71,75,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-02305,MIPA,1,46,70,59,49,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-02306,Ilmu Budaya,4,74,39,84,85,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-02307,Hukum,7,72,37,66,76,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-02308,Ilmu Budaya,7,55,51,63,35,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02309,Hukum,6,50,68,37,59,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-02310,MIPA,4,42,71,45,62,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-02311,Hukum,5,76,57,81,74,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-02312,Teknik,2,60,49,78,53,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-02313,Hukum,4,60,60,53,49,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02314,MIPA,4,43,54,63,50,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02315,Hukum,7,49,65,65,36,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02316,Hukum,3,81,46,98,67,4,Balanced Wellbeing,Kegiatan dan komunitas,Netral
MHS-02317,Ekonomi dan Bisnis,8,46,71,36,74,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-02318,Teknik,2,48,50,45,59,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-02319,Ilmu Budaya,2,61,84,52,66,1,Academic Pressure,Kesepian dan adaptasi sosial,Positif
MHS-02320,Hukum,4,46,38,34,65,3,Social Adaptation,Kesepian dan adaptasi sosial,Netral
MHS-02321,MIPA,4,78,47,78,63,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-02322,Hukum,4,70,59,84,72,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02323,Ekonomi dan Bisnis,1,71,43,75,63,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02324,MIPA,2,49,74,43,49,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-02325,Hukum,5,57,69,42,45,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-02326,Kedokteran,4,89,52,82,73,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-02327,Ekonomi dan Bisnis,2,67,55,57,39,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-02328,Hukum,1,42,56,24,66,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-02329,Ekonomi dan Bisnis,4,64,52,45,46,2,Career Concern,Kesepian dan adaptasi sosial,Positif
MHS-02330,Hukum,3,47,64,28,44,3,Social Adaptation,Kesepian dan adaptasi sosial,Positif
MHS-02331,Hukum,4,49,63,61,42,2,Career Concern,Kesepian dan adaptasi sosial,Netral
MHS-02332,Hukum,1,80,54,72,64,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02333,Ekonomi dan Bisnis,7,55,66,31,51,3,Social Adaptation,Biaya kuliah dan keuangan,Positif
MHS-02334,Teknik,6,57,67,46,61,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-02335,Ilmu Budaya,4,58,56,69,41,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-02336,Ilmu Budaya,2,71,52,83,64,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-02337,Ekonomi dan Bisnis,5,53,76,67,55,1,Academic Pressure,Biaya kuliah dan keuangan,Netral
MHS-02338,Hukum,4,62,52,45,24,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02339,MIPA,7,47,77,53,49,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-02340,Ekonomi dan Bisnis,3,87,47,76,71,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-02341,Ilmu Budaya,4,40,79,56,51,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-02342,Ilmu Budaya,6,71,39,79,88,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-02343,Hukum,5,73,39,89,65,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02344,MIPA,8,68,30,79,86,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-02345,MIPA,7,57,72,59,55,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-02346,Hukum,6,61,45,65,68,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Netral
MHS-02347,Kedokteran,4,49,60,56,48,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-02348,Ekonomi dan Bisnis,7,40,63,67,40,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-02349,Hukum,6,44,77,34,31,3,Social Adaptation,Kegiatan dan komunitas,Netral
MHS-02350,Ekonomi dan Bisnis,5,74,48,82,73,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02351,MIPA,1,54,77,62,30,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02352,Kedokteran,1,81,37,78,87,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-02353,Hukum,1,61,59,66,45,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-02354,Ilmu Budaya,5,47,68,41,55,3,Social Adaptation,Kegiatan dan komunitas,Netral
MHS-02355,Hukum,2,32,82,55,46,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-02356,Kedokteran,3,63,54,65,52,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-02357,MIPA,4,69,56,70,72,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-02358,Hukum,2,75,59,94,71,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-02359,Hukum,8,70,60,75,85,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-02360,Ilmu Budaya,2,52,75,57,60,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-02361,Ilmu Budaya,5,70,57,63,30,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-02362,MIPA,1,36,61,33,59,3,Social Adaptation,Kesepian dan adaptasi sosial,Netral
MHS-02363,Teknik,7,49,76,49,47,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-02364,Ekonomi dan Bisnis,7,73,31,62,69,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02365,MIPA,1,79,59,84,65,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02366,Kedokteran,6,60,63,57,40,2,Career Concern,Beban tugas dan ujian,Positif
MHS-02367,Ilmu Budaya,7,80,49,66,76,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02368,Teknik,4,46,52,58,40,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02369,Hukum,8,52,65,48,37,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02370,Ekonomi dan Bisnis,7,56,56,57,36,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-02371,Teknik,1,50,85,44,57,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-02372,Kedokteran,8,42,78,52,50,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-02373,Ilmu Budaya,5,69,53,76,65,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-02374,Ekonomi dan Bisnis,1,49,79,54,54,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-02375,Kedokteran,6,36,82,65,43,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-02376,Hukum,4,87,49,80,74,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02377,MIPA,2,69,65,70,55,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-02378,Ekonomi dan Bisnis,5,49,84,55,48,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02379,Ekonomi dan Bisnis,1,49,93,61,64,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-02380,Ekonomi dan Bisnis,7,71,37,78,62,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-02381,MIPA,1,42,52,51,57,3,Social Adaptation,Kesepian dan adaptasi sosial,Positif
MHS-02382,Kedokteran,2,55,60,66,44,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-02383,Hukum,6,48,92,56,50,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-02384,Hukum,5,58,90,55,40,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-02385,Ilmu Budaya,7,42,86,59,42,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02386,Ilmu Budaya,4,71,34,66,73,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-02387,Kedokteran,6,65,55,61,68,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02388,Ekonomi dan Bisnis,4,69,46,84,73,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Netral
MHS-02389,Ekonomi dan Bisnis,8,56,60,41,41,3,Social Adaptation,Kesepian dan adaptasi sosial,Negatif
MHS-02390,Ekonomi dan Bisnis,2,57,65,40,46,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-02391,Ilmu Budaya,1,49,58,68,38,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-02392,MIPA,4,35,52,43,55,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-02393,Kedokteran,3,44,55,40,73,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-02394,Kedokteran,4,84,53,77,74,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02395,Ekonomi dan Bisnis,3,71,36,87,78,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02396,Teknik,8,40,65,46,57,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-02397,MIPA,8,69,45,64,66,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-02398,Kedokteran,7,44,82,47,49,1,Academic Pressure,Biaya kuliah dan keuangan,Netral
MHS-02399,Ekonomi dan Bisnis,6,66,61,41,58,3,Social Adaptation,Kesepian dan adaptasi sosial,Positif
MHS-02400,Ilmu Budaya,3,80,53,94,69,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-02401,MIPA,4,50,64,59,42,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-02402,Teknik,4,85,49,91,70,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-02403,Hukum,4,62,71,65,51,2,Career Concern,Kesepian dan adaptasi sosial,Positif
MHS-02404,Teknik,5,62,54,50,37,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-02405,Ekonomi dan Bisnis,6,43,87,47,51,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-02406,Kedokteran,4,58,56,40,53,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-02407,Hukum,3,71,53,77,89,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02408,Ekonomi dan Bisnis,2,88,37,87,60,4,Balanced Wellbeing,Kegiatan dan komunitas,Netral
MHS-02409,Kedokteran,5,83,52,81,84,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-02410,Teknik,8,64,64,63,33,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-02411,MIPA,8,86,49,77,67,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-02412,Hukum,4,63,35,77,65,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-02413,Ekonomi dan Bisnis,7,73,66,64,54,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-02414,Ekonomi dan Bisnis,3,44,41,36,53,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-02415,Teknik,7,36,59,35,43,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-02416,Kedokteran,5,60,57,50,40,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02417,Ekonomi dan Bisnis,6,89,65,92,76,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-02418,Teknik,6,79,44,79,65,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-02419,Teknik,4,55,66,53,36,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-02420,Ekonomi dan Bisnis,7,56,63,60,41,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-02421,MIPA,3,50,89,51,48,1,Academic Pressure,Beban tugas dan ujian,Netral
MHS-02422,Ekonomi dan Bisnis,6,65,50,90,73,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-02423,Hukum,1,61,87,56,46,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-02424,Hukum,3,38,68,52,59,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-02425,Ekonomi dan Bisnis,8,71,37,80,79,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-02426,Kedokteran,5,48,51,48,43,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-02427,Ekonomi dan Bisnis,6,85,42,75,81,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-02428,Kedokteran,5,82,36,93,68,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-02429,Kedokteran,2,71,50,55,47,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-02430,MIPA,6,61,50,75,44,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02431,Ilmu Budaya,7,89,44,73,68,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02432,Teknik,7,54,62,57,29,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-02433,Hukum,8,93,56,82,83,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-02434,Ilmu Budaya,1,52,70,73,49,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-02435,Kedokteran,7,49,57,36,63,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-02436,Ilmu Budaya,4,68,61,71,62,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-02437,Hukum,3,75,50,77,72,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-02438,Kedokteran,8,65,65,77,68,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-02439,MIPA,5,61,59,50,51,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-02440,Hukum,2,73,41,74,73,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-02441,Ekonomi dan Bisnis,1,44,67,48,55,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-02442,Ilmu Budaya,1,56,72,45,54,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-02443,MIPA,5,42,84,52,47,1,Academic Pressure,Kesepian dan adaptasi sosial,Netral
MHS-02444,Ekonomi dan Bisnis,6,77,55,77,69,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-02445,Kedokteran,5,91,50,88,59,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-02446,Kedokteran,1,56,56,46,54,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-02447,Kedokteran,5,52,56,24,58,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-02448,Ilmu Budaya,5,52,69,67,36,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-02449,Ekonomi dan Bisnis,1,48,62,60,50,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-02450,Ekonomi dan Bisnis,4,46,67,49,64,3,Social Adaptation,Beban tugas dan ujian,Netral
MHS-02451,Ilmu Budaya,6,70,43,88,75,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Netral
MHS-02452,Ilmu Budaya,6,48,100,58,40,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-02453,Hukum,1,57,58,49,60,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-02454,MIPA,6,75,42,78,59,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-02455,Teknik,2,38,56,50,35,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-02456,Ilmu Budaya,8,65,56,73,49,2,Career Concern,Kesepian dan adaptasi sosial,Positif
MHS-02457,Ilmu Budaya,7,57,60,59,31,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-02458,Ilmu Budaya,6,75,44,77,77,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-02459,Ekonomi dan Bisnis,3,45,69,54,51,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-02460,Ekonomi dan Bisnis,2,52,60,57,42,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-02461,Ekonomi dan Bisnis,2,45,66,32,73,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-02462,MIPA,5,45,88,58,55,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-02463,Kedokteran,2,54,59,26,57,3,Social Adaptation,Layanan kampus dan fasilitas,Positif
MHS-02464,Ekonomi dan Bisnis,2,52,74,55,44,2,Career Concern,Kecemasan karier dan magang,Positif
MHS-02465,Ilmu Budaya,6,43,88,52,71,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-02466,MIPA,6,77,38,81,77,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-02467,Ekonomi dan Bisnis,7,44,77,38,54,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-02468,Ekonomi dan Bisnis,2,70,51,75,70,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-02469,MIPA,2,58,73,52,27,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-02470,MIPA,6,80,45,83,72,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-02471,Kedokteran,3,83,35,82,75,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
